DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,Color,DesignatedCpID,SPo,PPo,LotNo,UnitType,Units,Comment,IsReceived,IsItemReceived
11439,58764,906,PP White Regrind,33630,L,0.34,L,11434.2,0.27,L,9066.2,33630,L         ,USD,11434.2,USD,9066.2,          ,,17426,               ,                         ,G,2,,NULL,NULL
11440,58898,762,LDPE Film - Color,28030,L,0.04,L,1121.2,0,L,0,28030,L         ,USD,1121.2,USD,0,          ,,17498,10466,                         , ,0,,NULL,NULL
11441,58899,994,HDPE Natural,14950,L,0.28,L,4186,0.15,L,2242.5,14950,L         ,USD,4186,USD,2242.5,          ,,17499,10467,                         , ,0,,NULL,NULL
11442,58899,995,HDPE Black,17992,L,0.18,L,3238.56,0.11,L,1979.12,17992,L         ,USD,3238.56,USD,1979.12,          ,,17499,10467,                         , ,0,,NULL,NULL
11443,58900,944,Plastic Pallets - No Metal,15540,L,0.1,L,1554,0,L,0,15540,L         ,USD,1554,USD,0,          ,,17509,10469,                         ,9,1,,NULL,NULL
11444,58901,944,Mixed HD/PP Pallets and Knockdowns,16280,L,0.09,L,1465.2,0.06,L,976.8,16280,L         ,USD,1465.2,USD,976.8,          ,,17501,10470,                         , ,0,,NULL,NULL
11445,58902,950,HMW Drum Regrind,39023,L,0.28,L,10926.44,0.26,L,10145.98,39023,L         ,USD,10926.44,USD,10145.98,          ,,17502,10471,                         , ,0,,NULL,NULL
11446,58903,926,LLDPE/LDPE Mixed Color Purge,0,L,0.15,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,17503,10472,                         , ,0,,NULL,NULL
11447,58904,10030,HMW Drum and Jug Bales,36620,L,0.15,L,5493,0.09,L,3335.4,37060,L         ,USD,5493,USD,3335.4,          ,,17504,10473,                         , ,0,,NULL,NULL
11448,58905,10030,HMW Drums,43020,L,0.15,L,6453,0.09,L,3871.8,43020,L         ,USD,6453,USD,3871.8,          ,,17505,10474,                         , ,0,,NULL,NULL
11449,58906,10079,PP Repro - Mixed Color,42015,L,0.43,L,18066.45,0.38,L,15965.7,42015,L         ,USD,18066.45,USD,15965.7,          ,,17506,10475,                         ,G,0,,NULL,NULL
11450,58907,944,Plastic Pallets - No Metal,6933,L,0.12,L,831.96,0.06,L,415.98,6933,L         ,USD,831.96,USD,415.98,          ,,17507,10476,                         , ,0,,NULL,NULL
11451,58907,10082,PP Corrugated,3417,L,0.15,L,512.55,0.125,L,427.13,3417,L         ,USD,512.55,USD,427.13,          ,,17507,10476,                         , ,0,,NULL,NULL
11452,58907,865,HDPE Crate Grade Regrind,2254,L,0.25,L,563.5,0.24,L,540.96,2254,L         ,USD,563.5,USD,540.96,          ,,17507,10476,                         , ,0,,NULL,NULL
11454,58914,944,Plastic Pallets - No Metal,11720,L,0.1,L,1172,-300,U,-300,11720,L         ,USD,1172,USD,-300,          ,,17510,10477,                         ,9,1,,NULL,NULL
11455,58915,944,Plastic Pallets - No Metal,11500,L,0.1,L,1150,-300,U,-300,11500,L         ,USD,1150,USD,-300,          ,,17510,10477,                         ,9,1,,NULL,NULL
11456,58916,10024,HD Frac (Bottle Grade) Regrind,41400,L,0.26,L,10764,0.24,L,9936,41400,L         ,USD,10764,USD,9936,          ,,17511,10478,                         , ,0,,NULL,NULL
11458,58917,856,Mixed Auto Parts,8050,L,1500,U,1500,0,L,0,8050,L         ,USD,1500,USD,0,          ,,17513,10479,                         ,9,1,,NULL,NULL
11459,58918,856,Mixed Auto Parts,8050,L,1500,U,1500,0,L,0,8050,L         ,USD,1500,USD,0,          ,,17513,10480,                         ,9,1,,NULL,NULL
11460,58919,944,Mixed HD/PP Pallets and Knockdowns,15380,L,0.09,L,1384.2,0.06,L,922.8,15380,L         ,USD,1384.2,USD,922.8,          ,,17514,10481,                         , ,0,,NULL,NULL
11461,58920,944,Mixed HD/PP Pallets and Knockdowns,15960,L,0.09,L,1436.4,0.06,L,957.6,15960,L         ,USD,1436.4,USD,957.6,          ,,17515,10482,                         , ,0,,NULL,NULL
11462,58921,944,Mixed HD/PP Pallets and Knockdowns,16480,L,0.09,L,1483.2,0.06,L,994.8,16580,L         ,USD,1483.2,USD,994.8,          ,,17516,10483,                         , ,0,,NULL,NULL
11463,58922,944,Mixed HD/PP Pallets and Knockdowns,14954,L,0.09,L,1345.86,0.06,L,897.24,14954,L         ,USD,1345.86,USD,897.24,          ,,17517,10484,                         , ,0,,NULL,NULL
11464,58923,10030,HMW Drums,43900,L,0.15,L,6585,0.09,L,3951,43900,L         ,USD,6585,USD,3951,          ,,17518,10485,                         , ,0,,NULL,NULL
11465,58924,906,PP Cap Regrind,41225,L,0.32,L,13192,0.31,L,12659.16,40836,L         ,USD,13192,USD,12659.16,          ,,17519,10486,                         , ,0,,NULL,NULL
11466,58925,906,PP Cap Regrind,0,L,0.32,L,0,0.31,L,0,0,L         ,USD,0,USD,0,          ,,17520,10487,                         ,G,0,,NULL,NULL
11467,58926,10036,HDPE Pallets,8856,L,0.1,L,885.6,-500,U,-500,14760,L         ,USD,885.6,USD,-500,          ,,17561,10488,                         ,9,1,,NULL,NULL
11468,58926,10041,PP Pallets - Clean,5904,L,0.1,L,590.4,0,L,0,0,L         ,USD,590.4,USD,0,          ,,17561,10488,                         , ,0,,NULL,NULL
11469,58927,944,Plastic Pallets - No Metal,9260,L,0.09,L,833.4,0,L,0,9260,L         ,USD,833.4,USD,0,          ,,17521,10489,                         ,A,0,,NULL,NULL
11470,58930,10059,LDPE Film,39141,L,0.18,L,7045.38,0.1,L,3914.1,39141,L         ,USD,7045.38,USD,3914.1,          ,,17523,10490,                         , ,0,,NULL,NULL
11471,58931,931,LDPE Film - Grade A,0,L,0.2,L,0,0.1,L,0,0,L         ,USD,0,USD,0,          ,,17524,10491,                         ,B,0,,NULL,NULL
11472,58932,931,LDPE Film - Grade A,0,L,0.2,L,0,0.1,L,0,0,L         ,USD,0,USD,0,          ,,17525,10492,                         ,B,0,,NULL,NULL
11473,58933,931,LDPE Film - Grade A,41300,L,0,L,0,0,L,0,41300,L         ,USD,0,USD,0,          ,,17526,10493,                         , ,0,,NULL,NULL
11474,58934,897,LDPE Film W/ Print,23180,L,0.06,L,1390.8,0.04,L,927.2,23180,L         ,USD,1390.8,USD,927.2,          ,,17527,10494,                         , ,0,,NULL,NULL
11475,58935,10024,HD Frac (Bottle Grade) Regrind,39640,L,0.26,L,10306.4,0.24,L,9513.6,39640,L         ,USD,10306.4,USD,9513.6,          ,,17528,10495,                         , ,0,,NULL,NULL
11476,58936,860,Super Sacks A - reusable from peanuts,41640,L,0.18,L,7495.2,0.1,L,4164,41640,L         ,USD,7495.2,USD,4164,          ,,17529,10496,                         , ,0,,NULL,NULL
11477,58937,10069,PET Trays (CLEAR),39952,L,0.24,L,9588.48,0.18,L,7360.92,40894,L         ,USD,9588.48,USD,7360.92,          ,,17530,10497,                         , ,0,,NULL,NULL
11478,58938,10069,PET Trays (CLEAR),39198,L,0.24,L,9407.52,0.18,L,7055.64,39198,L         ,USD,9407.52,USD,7055.64,          ,,17531,10498,                         ,B,0,,NULL,NULL
11479,58939,10094,PVC Blister Pack Regrind,40164,L,0.38,L,15262.32,0.345,L,13856.58,40164,L         ,USD,15262.32,USD,13856.58,          ,,17532,10499,                         , ,0,,NULL,NULL
11480,58940,931,LDPE A Film (Clear Film In Bales),6410,L,0.06,L,384.6,0,L,0,6410,L         ,USD,384.6,USD,0,          ,,17533,10500,                         , ,0,,NULL,NULL
11481,58941,931,LDPE A Film (Clear Film In Bales),5682,L,0.06,L,340.92,0,L,0,5682,L         ,USD,340.92,USD,0,          ,,17533,10501,                         , ,0,,NULL,NULL
11482,58942,931,LDPE A Film (Clear Film In Bales),6250,L,0.06,L,375,0,L,0,6250,L         ,USD,375,USD,0,          ,,17533,10502,                         , ,0,,NULL,NULL
11483,58943,944,Plastic Pallets - No Metal,14220,L,0.1,L,1422,-300,U,-300,14220,L         ,USD,1422,USD,-300,          ,,17534,10503,                         ,9,1,,NULL,NULL
11484,58944,944,Plastic Pallets - No Metal,16400,L,0.1,L,1640,-300,U,-300,16400,L         ,USD,1640,USD,-300,          ,,17535,10503,                         ,9,1,,NULL,NULL
11485,58945,819,HDPE HMW Jerry Can Shred,38180,L,0.17,L,6490.6,0.11,L,4199.8,38180,L         ,USD,6490.6,USD,4199.8,          ,,17536,10504,                         , ,0,,NULL,NULL
11486,58946,944,Plastic Pallets - No Metal,11820,L,0.1,L,1182,-200,U,-200,11820,L         ,USD,1182,USD,-200,          ,,17537,10505,                         ,9,1,,NULL,NULL
11487,58947,10013,HDPE,31885,L,0.15,L,4782.75,0.115,L,3666.78,31885,L         ,USD,4782.75,USD,3666.78,          ,,17538,10507,                         , ,0,,NULL,NULL
11488,58948,991,LLDPE Black Repro,40234,L,0.21,L,8449.14,0.16,L,6437.44,40234,L         ,USD,8449.14,USD,6437.44,          ,,17539,10508,                         , ,0,,NULL,NULL
11489,58949,991,LLDPE Black Repro,41844,L,0.21,L,8787.24,0.16,L,6695.04,41844,L         ,USD,8787.24,USD,6695.04,          ,,17539,10509,                         , ,0,,NULL,NULL
11490,58950,991,LLDPE Black Repro,40077,L,0.21,L,8416.17,0.16,L,6412.32,40077,L         ,USD,8416.17,USD,6412.32,          ,,17539,10510,                         , ,0,,NULL,NULL
11492,58951,750,PP Purge,35800,L,0.165,L,5907,0.165,L,5907,35800,L         ,USD,5907,USD,5907,          ,,               ,10511,58951-1                  ,G,0,,NULL,NULL
11493,58952,936,HDPE Toters - No Metal,41960,L,0.095,L,3986.2,0.08,L,3356.8,41960,L         ,USD,3986.2,USD,3356.8,          ,,17540,10512,                         ,B,0,,NULL,NULL
11494,58847,10003,TRASH - NO VALUE,211,L,0,L,0,0,L,0,211,L         ,USD,0,USD,0,          ,,17470,10428,                         , ,0,,NULL,NULL
11495,58953,936,HDPE Toters - No Metal,42140,L,0.095,L,4003.3,0.08,L,3371.2,42140,L         ,USD,4003.3,USD,3371.2,          ,,17541,10513,                         ,B,0,,NULL,NULL
11496,58957,906,PP TF Regrind,37920,L,0.29,L,10996.8,0.245,L,9290.4,37920,L         ,USD,10996.8,USD,9290.4,          ,,17543,10514,                         , ,0,,NULL,NULL
11497,58958,10030,HMW Drums,17700,L,0.15,L,2655,0.09,L,1593,17700,L         ,USD,2655,USD,1593,          ,,17544,10515,                         , ,0,,NULL,NULL
11498,58958,786,HMW IBC Totes,26920,L,0.09,L,2422.8,0.04,L,1076.8,26920,L         ,USD,2422.8,USD,1076.8,          ,,17544,10515,                         , ,0,,NULL,NULL
11499,58959,982,PET Flake,37980,L,0.25,L,9495,0.23,L,8735.4,37980,L         ,USD,9495,USD,8735.4,          ,,17545,10516,                         , ,0,,NULL,NULL
11500,58960,982,PET Flake,41746,L,0.25,L,10436.5,0.23,L,9601.58,41746,L         ,USD,10436.5,USD,9601.58,          ,,17546,10517,                         , ,0,,NULL,NULL
11501,58961,10087,PP Woven Rolls - White (On Pallets),13080,L,0.165,L,2158.2,0,L,0,13080,L         ,USD,2158.2,USD,0,          ,,17547,10519,                         ,P,0,,NULL,NULL
11502,58962,780,PA66 Parts and Purge,17943,L,0.01,L,179.43,0,L,0,17943,L         ,USD,179.43,USD,0,          ,,17548,10518,                         , ,0,,NULL,NULL
11503,58963,856,Mixed Auto Parts,3160,L,0,L,0,0,L,0,3160,L         ,USD,0,USD,0,          ,,17549,10520,                         , ,0,,NULL,NULL
11504,58964,856,Mixed Auto Parts,30000,L,0,L,0,0,L,0,30000,L         ,USD,0,USD,0,          ,,               ,10521,                         , ,0,,NULL,NULL
11505,58965,944,Plastic Pallets - No Metal,1871,L,0.11,L,205.81,0.06,L,112.26,1871,L         ,USD,205.81,USD,112.26,          ,,17550,10522,                         , ,0,,NULL,NULL
11506,58965,10082,PP Corrugated,1942,L,0.15,L,291.3,0.125,L,242.75,1942,L         ,USD,291.3,USD,242.75,          ,,17550,10522,                         , ,0,,NULL,NULL
11507,58965,865,HDPE Crate Grade Regrind,3145,L,0.25,L,786.25,0.24,L,754.8,3145,L         ,USD,786.25,USD,754.8,          ,,17550,10522,                         , ,0,,NULL,NULL
11508,58965,10022,HDPE Crates,2564,L,0.1,L,256.4,0.07,L,179.48,2564,L         ,USD,256.4,USD,179.48,          ,,17550,10522,                         , ,0,,NULL,NULL
11509,58966,936,HDPE Totes,8775,L,0.06,L,526.5,-750,U,-750,8775,L         ,USD,526.5,USD,-750,          ,,17551,10523,                         ,9,1,,NULL,NULL
11510,58967,936,HDPE Totes,8776,L,0.06,L,526.56,-750,U,-750,8776,L         ,USD,526.56,USD,-750,          ,,17551,10523,                         ,9,1,,NULL,NULL
11511,58968,10061,PC Clear Sheet Scrap W/Masking,20770,L,0.32,L,6646.4,0.15,L,3115.5,20770,L         ,USD,6646.4,USD,3115.5,          ,,17554,10524,                         , ,0,,NULL,NULL
11512,58969,944,Mixed Pallets,9721,L,0.08,L,777.68,0,U,0,9721,L         ,USD,777.68,USD,0,          ,,17555,10525,                         , ,0,,NULL,NULL
11513,58970,881,Gaylord Boxes,341,E,7,E,2387,5,E,1705,341,E         ,USD,2387,USD,1705,          ,,17556,10526,                         ,9,0,,NULL,NULL
11514,58971,944,Plastic Pallets - No Metal,17520,L,0.1,L,1752,0,L,0,17520,L         ,USD,1752,USD,0,          ,,17557,10527,                         ,9,1,,NULL,NULL
11515,58972,944,Mixed HD/PP Pallets and Knockdowns,17960,L,0.1,L,1796,0.06,L,1077.6,17960,L         ,USD,1796,USD,1077.6,          ,,17558,10528,                         , ,0,,NULL,NULL
11516,58733,10003,TRASH - NO VALUE,2275,L,0,L,0,0,L,0,2275,L         ,USD,0,USD,0,          ,,17402,10404,                         , ,0,,NULL,NULL
11517,58973,931,LDPE A Film (Clear Film In Bales),3429,L,0.06,L,205.74,0,L,0,3429,L         ,USD,205.74,USD,0,          ,,17533,10502,                         , ,0,,NULL,NULL
11518,58849,10003,TRASH - NO VALUE,1728,L,0,L,0,0,L,0,1728,L         ,USD,0,USD,0,          ,,17522,10428,                         , ,0,,NULL,NULL
11519,58974,931,LDPE Film - Grade A,23267,L,0.2,L,4653.4,0.13,L,3024.71,23267,L         ,USD,4653.4,USD,3024.71,          ,,17562,10530,                         , ,0,,NULL,NULL
11521,58882,881,Gaylord Boxes,460,E,9,E,4140,4.192,E,1928.1,460,E         ,USD,4140,USD,1928.1,          ,,17485,               ,                         ,9,1,,NULL,NULL
11522,58975,881,Gaylord Boxes,25,E,3,E,75,3,E,75,25,E         ,USD,75,USD,75,          ,,               ,               ,58975-1                  , ,0,,NULL,NULL
11523,58913,881,Gaylord Boxes,310,E,9,E,2790,4.19,E,1298.91,310,E         ,USD,2790,USD,1298.91,          ,,17508,               ,                         ,9,2,,NULL,NULL
11524,58680,906,PP Regrind,450,L,0,L,0,0.6779,L,305.05,450,L         ,USD,0,USD,305.05,          ,,               ,               ,                         ,G,1,,NULL,NULL
11525,58680,910,HMW Gas Tank Regrind,2064,L,0,L,0,0.22,L,454.08,2064,L         ,USD,0,USD,454.08,          ,,               ,               ,                         ,G,1,,NULL,NULL
11526,58680,10024,HDPE Frac Melt Regrind,1442,L,0,L,0,0.3089,L,445.43,1442,L         ,USD,0,USD,445.43,          ,,               ,               ,                         ,G,1,,NULL,NULL
11527,58884A,906,PP White Regrind,34610,L,0.34,L,11767.4,0.27,L,9356.83,34610,L         ,USD,11767.4,USD,9356.83,          ,,17512,               ,                         ,G,2,,NULL,NULL
11528,58976,944,Plastic Pallets - No Metal,15580,L,0.1,L,1558,-250,U,-250,15580,L         ,USD,1558,USD,-250,          ,,17563,10531,                         ,9,1,,NULL,NULL
11529,58977,944,Mixed Pallets,11254,L,0.1,L,1125.4,0.03,L,337.62,11254,L         ,USD,1125.4,USD,337.62,          ,,17564,10532,                         , ,0,,NULL,NULL
11530,58978,1008,HMW Repro,41326,L,0.21,L,8678.46,0.16,L,6612.16,41326,L         ,USD,8678.46,USD,6612.16,          ,,17568,10533,                         , ,0,,NULL,NULL
11531,58979,1008,HMW Repro,41712,L,0.21,L,8759.52,0.16,L,6673.92,41712,L         ,USD,8759.52,USD,6673.92,          ,,17569,10534,                         , ,0,,NULL,NULL
11532,58980,1008,HMW Repro,41911,L,0.21,L,8801.31,0.16,L,6705.76,41911,L         ,USD,8801.31,USD,6705.76,          ,,17570,10535,                         , ,0,,NULL,NULL
11533,58981,1008,HMW Repro,41989,L,0.21,L,8817.69,0.16,L,6718.24,41989,L         ,USD,8817.69,USD,6718.24,          ,,17571,10536,                         , ,0,,NULL,NULL
11534,58982,1008,HMW Repro,41952,L,0.21,L,8809.92,0.16,L,6712.32,41952,L         ,USD,8809.92,USD,6712.32,          ,,17572,10537,                         , ,0,,NULL,NULL
11535,58983,1008,HMW Repro,40772,L,0.21,L,8562.12,0.16,L,6523.52,40772,L         ,USD,8562.12,USD,6523.52,          ,,17573,10538,                         , ,0,,NULL,NULL
11536,58984,1008,HMW Repro,40142,L,0.25,L,10035.5,0.16,L,6422.72,40142,L         ,USD,10035.5,USD,6422.72,          ,,17746,10539,                         , ,0,,NULL,NULL
11537,58985,1008,HMW Repro,41640,L,0.21,L,8744.4,0.16,L,6662.4,41640,L         ,USD,8744.4,USD,6662.4,          ,,17620,10540,                         , ,0,,NULL,NULL
11538,58986,1008,HMW Repro,41901,L,0.21,L,8799.21,0.16,L,6704.16,41901,L         ,USD,8799.21,USD,6704.16,          ,,17621,10541,                         , ,0,,NULL,NULL
11539,58987,1008,HMW Repro,40758,L,0.21,L,8559.18,0.16,L,6564.32,41027,L         ,USD,8559.18,USD,6564.32,          ,,17622,10542,                         , ,0,,NULL,NULL
11540,58988,1008,HMW Repro,41874,L,0.21,L,8793.54,0.16,L,6699.84,41874,L         ,USD,8793.54,USD,6699.84,          ,,17623,10543,                         , ,0,,NULL,NULL
11541,58989,1008,HMW Repro,41967,L,0.21,L,8813.07,0.16,L,6714.72,41967,L         ,USD,8813.07,USD,6714.72,          ,,17624,10544,                         , ,0,,NULL,NULL
11542,58990,944,Plastic Pallets - No Metal,12180,L,0.1,L,1218,-200,U,-200,12180,L         ,USD,1218,USD,-200,          ,,17565,10545,                         ,9,1,,NULL,NULL
11543,58991,860,Super Sacks A - reusable from peanuts,29500,L,0.18,L,5310,0.1,L,2950,29500,L         ,USD,5310,USD,2950,          ,,17566,10546,                         , ,0,,NULL,NULL
11544,58992,931,LDPE Film - Grade A,39000,L,0.2,L,7800,0.12,L,4680,39000,L         ,USD,7800,USD,4680,          ,,17567,10547,                         , ,0,,NULL,NULL
11545,58993,10079,PP Repro - Mixed Color,42611,L,0.43,L,18322.73,0.38,L,15884,41800,L         ,USD,18322.73,USD,15884,          ,,17574,10548,                         , ,0,,NULL,NULL
11546,58994,991,LLDPE Repro,41406,L,0.21,L,8695.26,0.16,L,6624.96,41406,L         ,USD,8695.26,USD,6624.96,          ,,17575,10549,                         ,G,0,,NULL,NULL
11547,58995,991,LLDPE Repro,40039,L,0.21,L,8408.19,0.16,L,6406.24,40039,L         ,USD,8408.19,USD,6406.24,          ,,17576,10550,                         , ,0,,NULL,NULL
11548,58996,991,LLDPE Repro,42012,L,0.21,L,8822.52,0.16,L,6721.92,42012,L         ,USD,8822.52,USD,6721.92,          ,,17577,10551,                         , ,0,,NULL,NULL
11549,58997,991,LLDPE Repro,40411,L,0.21,L,8486.31,0.16,L,6465.76,40411,L         ,USD,8486.31,USD,6465.76,          ,,17578,10552,                         , ,0,,NULL,NULL
11550,58998,991,LLDPE Repro,40646,L,0.21,L,8535.66,0.16,L,6503.36,40646,L         ,USD,8535.66,USD,6503.36,          ,,17579,10553,                         ,G,0,,NULL,NULL
11551,58999,991,LLDPE Repro,39966,L,0.21,L,8392.86,0.16,L,6394.56,39966,L         ,USD,8392.86,USD,6394.56,          ,,17580,10554,                         , ,0,,NULL,NULL
11552,59000,991,LLDPE Repro,40106,L,0.21,L,8422.26,0.16,L,6416.96,40106,L         ,USD,8422.26,USD,6416.96,          ,,17581,10555,                         , ,0,,NULL,NULL
11553,59001,991,LLDPE Repro,41068,L,0.21,L,8624.28,0.16,L,6570.88,41068,L         ,USD,8624.28,USD,6570.88,          ,,17582,10556,                         , ,0,,NULL,NULL
