PayableID,BuySellNo,ItemID,CpID,Amount,FxAmount,CurrencyCd,InvoiceNo,InvoiceDt,RcvDt,Posted,IsCheck,CheckNo,APBatchNo,Reference_Date,GLAcct
611874,55892,13817,2195,1050,1050,USD,1671734,2022-11-15 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108697,NULL,50200
611889,55882,13818,2325,765,765,USD,1879421,2022-11-08 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108662,NULL,50200
611893,55874,13819,1550,1450,1450,USD,6106060,2022-12-13 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108818,NULL,50200
611915,55799,NULL,2184,547.62,547.62,USD,8115 / 55799,2022-10-13 00:00:00,2022-10-28 00:00:00,1,NULL,NULL,108597,NULL,50100
611928,55681,NULL,1139,1030.05,1030.05,USD,11928,2022-10-31 00:00:00,2022-10-31 00:00:00,1,NULL,NULL,108617,NULL,50100
611931,55780,NULL,1636,10017.6,10017.6,USD,1004-22DP-LD,2022-10-17 00:00:00,2022-10-31 00:00:00,1,NULL,NULL,108609,NULL,50100
611958,55766,13820,1620,-150,-150,USD,3443225,2022-10-25 00:00:00,2022-10-25 00:00:00,1,NULL,NULL,108610,NULL,50200
611960,55765,13821,1620,-150,-150,USD,3448503,2022-10-18 00:00:00,2022-10-31 00:00:00,1,NULL,NULL,108611,NULL,50200
611989,55824,NULL,1128,6864.16,6864.16,USD,39381-P,2022-10-17 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108822,NULL,50100
612000,55883,13823,2325,1391,1391,USD,1880180,2022-11-29 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108765,NULL,50200
612002,55884,13824,1188,1125,1125,USD,6169988189,2022-11-07 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108665,NULL,50200
612003,55889,13825,1495,1450,1450,USD,51647664-1,2022-12-12 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108817,NULL,50200
612020,55784,NULL,2115,10645.96,10645.96,USD,G092622,2022-09-26 00:00:00,2022-11-02 00:00:00,1,NULL,NULL,108619,NULL,50100
612023,55775,NULL,1645,2455.2,2455.2,USD,2003,2022-10-27 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108668,NULL,50100
612029,55724,NULL,1428,6494.22,6494.22,USD,12774,2022-09-26 00:00:00,2022-11-02 00:00:00,1,NULL,NULL,108618,NULL,50100
612032,55749,NULL,2292,4737.6,4737.6,USD,41392,2022-10-27 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108633,NULL,50100
612072,55898,NULL,2329,-1200,-1200,USD,55898INV,2022-11-01 00:00:00,2022-11-01 00:00:00,1,NULL,NULL,108615,NULL,50100
612073,55898INV,13826,2329,1200,1200,USD,AP-OFFSET,2022-11-01 00:00:00,2022-11-01 00:00:00,1,NULL,NULL,108615,NULL,NULL
612085,55902,13827,2325,1117,1117,USD,1883656,2022-12-12 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108821,NULL,50200
612126,55866,13828,1495,251.21,251.21,USD,51677855-1,2022-12-01 00:00:00,2022-12-01 00:00:00,1,NULL,NULL,108754,NULL,50200
612188,55829,NULL,1222,4517.8,4517.8,USD,0005458-IN,2022-10-25 00:00:00,2022-12-08 00:00:00,1,NULL,NULL,108806,NULL,50100
612201,55891,NULL,2262,150,150,USD,110322,2022-11-03 00:00:00,2022-11-04 00:00:00,1,NULL,NULL,108640,NULL,50100
612203,55863,NULL,1139,596.05,596.05,USD,11946,2022-11-03 00:00:00,2022-11-05 00:00:00,1,NULL,NULL,108649,NULL,50100
612221,55714,NULL,1803,162.2,162.2,USD,I1665596,2022-09-20 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108625,NULL,50100
612224,55859,NULL,1941,2353.52,2353.52,USD,MP2653,2022-10-26 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108634,NULL,50100
612273,55857,13836,2079,-161.88,-161.88,USD,IN0488583,2022-10-25 00:00:00,2022-10-25 00:00:00,1,NULL,NULL,108704,NULL,50200
612297,55795,13837,1620,-150,-150,USD,3443311,2022-10-27 00:00:00,2022-10-27 00:00:00,1,NULL,NULL,108631,NULL,50200
612302,55741,NULL,2176,6699.04,6699.04,USD,7007181,2022-10-13 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108636,NULL,50100
612309,55803,NULL,2324,300,300,USD,63600,2022-11-02 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108635,NULL,50100
612322,55765,NULL,2278,862.12,862.12,USD,8087 / 55765,2022-10-11 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108624,NULL,50100
612323,55768,NULL,2278,550.2,550.2,USD,8087 / 55768,2022-10-18 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108626,NULL,50100
612324,55766,NULL,2278,871.71,871.71,USD,8087 / 55766,2022-10-12 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108627,NULL,50100
612325,55767,NULL,2278,864.22,864.22,USD,8087 / 55767,2022-10-13 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108628,NULL,50100
612327,55731,13838,1550,-150,-150,USD,5935936,2022-09-28 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108629,NULL,50200
612331,55613,13839,1177,-150,-150,USD,21831089,2022-10-17 00:00:00,2022-10-17 00:00:00,1,NULL,NULL,108632,NULL,50200
612352,55862,NULL,1843,150,150,USD,TPF0209068,2022-11-02 00:00:00,2022-11-04 00:00:00,1,NULL,NULL,108637,NULL,50100
612355,55864,NULL,1429,7927.2,7927.2,USD,51764,2022-11-03 00:00:00,2022-11-04 00:00:00,1,NULL,NULL,108643,NULL,50100
612358,55861,NULL,1937,7741.3,7741.3,USD,8150 / 55861,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108905,NULL,50100
612367,55831,NULL,2287,1445.92,1445.92,USD,165034,2022-10-21 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108694,NULL,50100
612387,55731,13641,2081,-200,-200,USD,2118,2022-09-26 00:00:00,2022-09-26 00:00:00,1,NULL,NULL,108638,NULL,50200
612388,55731,NULL,2081,2885.16,2885.16,USD,2118,2022-09-26 00:00:00,2022-09-26 00:00:00,1,NULL,NULL,108638,NULL,50100
612389,55857,NULL,2079,1025.76,1025.76,USD,IN0488583,2022-10-25 00:00:00,2022-10-25 00:00:00,1,NULL,NULL,108704,NULL,50100
612397,55763,NULL,2278,725.76,725.76,USD,8087 / 55763,2022-09-22 00:00:00,2022-11-04 00:00:00,1,NULL,NULL,108645,NULL,50100
612398,55764,NULL,2278,739.83,739.83,USD,8087 / 55764,2022-09-22 00:00:00,2022-11-04 00:00:00,1,NULL,NULL,108646,NULL,50100
612425,55868,NULL,1965,-200,-200,USD,55868INV,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108688,NULL,50100
612428,55916,13840,2325,945,945,USD,1881550,2022-11-15 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108701,NULL,50200
612528,55878,NULL,1139,1019.2,1019.2,USD,11956,2022-11-07 00:00:00,2022-11-08 00:00:00,1,NULL,NULL,108650,NULL,50100
612531,55892,NULL,1306,1532.64,1532.64,USD,8789,2022-11-03 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108667,NULL,50100
612537,55887,NULL,1645,9896.58,9896.58,USD,2020,2022-11-04 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108666,NULL,50100
612540,55795,NULL,1924,2157.03,2157.03,USD,INV221318954,2022-11-07 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108693,NULL,50100
612544,55903,13841,2122,1475,1475,USD,1111434,2022-11-09 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108706,NULL,50200
612553,55907,13842,1550,1350,1350,USD,6086874,2022-11-21 00:00:00,2022-11-22 00:00:00,1,NULL,NULL,108722,NULL,50200
612554,55910,13843,1188,1097.79,1097.79,USD,6170348204,2022-11-13 00:00:00,2022-11-13 00:00:00,1,NULL,NULL,108730,NULL,50200
612577,55914,13844,1188,1325,1325,USD,6170700558,2022-11-19 00:00:00,2022-11-19 00:00:00,1,NULL,NULL,108764,NULL,50200
612581,55911,13845,2325,1665,1665,USD,1881986,2022-12-12 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108820,NULL,50200
612583,55918,13846,1495,1675,1675,USD,51729888-1,2022-12-09 00:00:00,2022-12-09 00:00:00,1,NULL,NULL,108810,NULL,50200
612617,55884,13847,1866,-336.53,-336.53,USD,4207,2022-11-02 00:00:00,2022-11-02 00:00:00,1,NULL,NULL,108674,NULL,50200
612637,55926,13848,1550,1250,1250,USD,6104806,2022-11-15 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108713,NULL,50200
612643,55924,13849,1550,1500,1500,USD,6090247,2022-12-07 00:00:00,2022-12-08 00:00:00,1,NULL,NULL,108807,NULL,50200
612648,55904,13850,1620,630,630,USD,3579948,2022-11-23 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108737,NULL,50200
612654,55917,13851,1550,1150,1150,USD,6090347,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108731,NULL,50200
612665,55832,13852,1307,-168.2,-168.2,USD,8144 / 55832,2022-10-17 00:00:00,2022-10-17 00:00:00,1,NULL,NULL,108655,NULL,50200
612702,55884,NULL,1866,1682.08,1682.08,USD,4207,2022-11-02 00:00:00,2022-11-02 00:00:00,1,NULL,NULL,108674,NULL,50100
612710,55832,NULL,1307,674.52,674.52,USD,8144 / 55832,2022-10-17 00:00:00,2022-10-17 00:00:00,1,NULL,NULL,108655,NULL,50100
612713,55747,NULL,2292,4418.4,4418.4,USD,41881,2022-11-09 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108669,NULL,50100
612717,55761,13853,1550,1150,1150,USD,6093509,2022-11-15 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108696,NULL,50200
612725,55932,13854,1550,1200,1200,USD,6096619,2022-11-15 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108715,NULL,50200
612771,55737,13856,1177,1150,1150,USD,22115632,2022-10-18 00:00:00,2022-10-18 00:00:00,1,NULL,NULL,108729,NULL,50200
612772,55737,13857,1199,-2330,-2330,USD,55737INV,2022-10-06 00:00:00,2022-10-06 00:00:00,1,NULL,NULL,109141,NULL,50200
612795,55874,NULL,2252,5109.16,5109.16,USD,31221142,2022-11-02 00:00:00,2022-11-14 00:00:00,1,NULL,NULL,108679,NULL,50100
612798,55916,NULL,1139,1496.6,1496.6,USD,11967,2022-11-10 00:00:00,2022-11-11 00:00:00,1,NULL,NULL,108676,NULL,50100
612803,55798,NULL,1307,845.6,845.6,USD,8114 / 55798,2022-11-10 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108653,NULL,50100
612804,55819,NULL,1307,843.43,843.43,USD,8130 / 55819,2022-10-07 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108654,NULL,50100
612805,55873,NULL,1307,981.4,981.4,USD,8162 / 55873,2022-10-31 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108656,NULL,50100
612820,55927,13859,1550,550,550,USD,6100432,2022-11-15 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108714,NULL,50200
612831,55882,NULL,2184,910.7,910.7,USD,8168 / 55882,2022-11-01 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108658,NULL,50100
612846,55712,NULL,1359,1503.2,1503.2,USD,31-8907,2022-09-17 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108660,NULL,50100
612849,55827,NULL,1299,7611.25,7611.25,USD,101422-1JB,2022-10-17 00:00:00,2022-10-17 00:00:00,1,NULL,NULL,108663,NULL,50100
612850,55879,NULL,1844,5727.8,5727.8,USD,8165 / 55879,2022-11-01 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108670,NULL,50100
612873,55913,NULL,1199,3964,3964,USD,214046,2022-11-07 00:00:00,2022-11-14 00:00:00,1,NULL,NULL,108677,NULL,50100
612886,55933,13860,1550,1100,1100,USD,6116043,2022-11-18 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108741,NULL,50200
612896,55922,13861,1550,1500,1500,USD,6106789,2022-11-28 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108736,NULL,50200
612945,55919,13862,1620,720,720,USD,3562923,2022-11-22 00:00:00,2022-11-22 00:00:00,1,NULL,NULL,108787,NULL,50200
612952,55875,13863,1550,1450,1450,USD,8163 / 55875,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108906,NULL,50200
612964,55761,NULL,2081,2185.5,2185.5,USD,424,2022-11-09 00:00:00,2022-11-14 00:00:00,1,NULL,NULL,108678,NULL,50100
612965,55885,NULL,1821,866,866,USD,83838,2022-11-09 00:00:00,2022-11-14 00:00:00,1,NULL,NULL,108680,NULL,50100
612985,55718,13864,2163,-231.19,-231.19,USD,416413,2022-10-03 00:00:00,2022-10-03 00:00:00,1,NULL,NULL,108709,NULL,50200
612990,55862,13865,2122,-150,-150,USD,1106838,2022-11-03 00:00:00,2022-11-03 00:00:00,1,NULL,NULL,108683,NULL,50200
612991,55803,13866,2122,-150,-150,USD,1106820,2022-11-02 00:00:00,2022-11-02 00:00:00,1,NULL,NULL,108684,NULL,50200
612998,55683,13867,1299,610.4,610.4,USD,8014 / 55683,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108899,NULL,50200
613001,55806,13868,1495,600,600,USD,51399451,2022-11-14 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108702,NULL,50200
613002,55936,13869,1550,1200,1200,USD,55936,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108908,NULL,50200
613003,55937,13870,1550,1200,1200,USD,6109638,2022-11-28 00:00:00,2022-11-28 00:00:00,1,NULL,NULL,108785,NULL,50200
613019,55938,13872,1495,1000,1000,USD,51815386-1,2022-11-21 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108728,NULL,50200
613021,55935,13873,2195,1150,1150,USD,1685440,2022-11-28 00:00:00,2022-11-28 00:00:00,1,NULL,NULL,108758,NULL,50200
613055,55789,NULL,2106,6535.62,6535.62,USD,12581,2022-11-15 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108698,NULL,50100
613059,55939,13875,2195,600,600,USD,1671236,2022-11-22 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108724,NULL,50200
613075,55940,13876,2195,600,600,USD,1694731,2022-12-01 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108757,NULL,50200
613086,55868INV,13877,1965,200,200,USD,AP-OFFSET,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108688,NULL,NULL
613101,55886,13878,1620,1250,1250,USD,3573894,2022-12-31 00:00:00,2022-12-31 00:00:00,1,NULL,NULL,108927,NULL,50200
613128,55909,13879,1620,775,775,USD,3570591,2022-11-29 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108766,NULL,50200
613145,55890,13880,1550,2450,2450,USD,6119173,2022-12-07 00:00:00,2022-12-19 00:00:00,1,NULL,NULL,108853,NULL,50200
613158,55719,13881,1975,100.75,100.75,USD,HDL01230,2022-11-01 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108692,NULL,50200
613171,55920,13882,2325,1475,1475,USD,884343,2022-11-21 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108725,NULL,50200
613189,55683,NULL,1299,3368,3368,USD,8014 / 55383,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108898,NULL,50100
613192,55889,NULL,1216,300,300,USD,34585,2022-11-09 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108695,NULL,50100
613195,55865,NULL,1428,3897.93,3897.93,USD,12883,2022-10-31 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108699,NULL,50100
613203,55951,13883,1550,600,600,USD,6126231,2022-11-28 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108740,NULL,50200
613212,55903,NULL,2147,200,200,USD,8184 / 55903,2022-11-08 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108690,NULL,50100
613253,55883,NULL,2308,1234.8,1234.8,USD,8169 / 55883,2022-11-09 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108691,NULL,50100
613255,55860,13884,1177,1400,1400,USD,22673163,2022-11-29 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108772,NULL,50200
613268,55890,13885,1550,150,150,USD,6113877,2022-11-21 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108723,NULL,50200
613271,55942,13886,2195,1650,1650,USD,1687018,2022-12-02 00:00:00,2022-12-06 00:00:00,1,NULL,NULL,108795,NULL,50200
613272,55877,13887,1620,645,645,USD,3576451,2022-12-19 00:00:00,2022-12-19 00:00:00,1,NULL,NULL,108859,NULL,50200
613277,55930,13888,1495,1150,1150,USD,51848747-1,2022-11-18 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108727,NULL,50200
613297,55918,NULL,1843,150,150,USD,TPF0209325,2022-11-15 00:00:00,2022-11-21 00:00:00,1,NULL,NULL,108719,NULL,50100
613304,55763,13889,1620,-150,-150,USD,3403999,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108700,NULL,50200
613320,55806,13890,1292,36.95,36.95,USD,3038,2023-03-27 00:00:00,2023-03-27 00:00:00,1,NULL,NULL,109180,NULL,50200
613327,55704,13893,2106,-3875,-3875,USD,55704INV,2022-11-18 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108705,NULL,50200
613356,55946,13894,1177,1000,1000,USD,22692279,2022-12-06 00:00:00,2022-12-06 00:00:00,1,NULL,NULL,108838,NULL,50200
613369,55926,NULL,2076,514.8,514.8,USD,IV687715,2022-12-13 00:00:00,2022-12-15 00:00:00,1,NULL,NULL,108836,NULL,50100
613375,55905,NULL,1717,4826.4,4826.4,USD,241511,2022-11-04 00:00:00,2022-11-21 00:00:00,1,NULL,NULL,108720,NULL,50200
613381,55908,NULL,1139,1176,1176,USD,12005,2022-11-18 00:00:00,2022-11-19 00:00:00,1,NULL,NULL,108718,NULL,50100
613391,55935,13895,2195,150,150,USD,1685440,2022-11-28 00:00:00,2022-11-28 00:00:00,1,NULL,NULL,108758,NULL,50200
613408,55950,13896,1550,750,750,USD,8226 / 55950,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108907,NULL,50200
613414,55947,13897,2325,465,465,USD,8223 / 55947,2022-12-28 00:00:00,2022-12-28 00:00:00,1,NULL,NULL,108901,NULL,50200
613416,55948,13898,2325,465,465,USD,1885877,2022-12-08 00:00:00,2022-12-09 00:00:00,1,NULL,NULL,108811,NULL,50200
613417,55704INV,13899,2106,3875,3875,USD,AP-OFFSET,2022-11-18 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108705,NULL,NULL
613421,55896,NULL,1428,1312.5,1312.5,USD,15915,2022-11-04 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108710,NULL,50100
613425,55925,13900,2195,1500,1500,USD,1689945,2022-11-30 00:00:00,2022-11-30 00:00:00,1,NULL,NULL,108865,NULL,50200
613430,55953,13901,1550,825,825,USD,6126106,2022-11-28 00:00:00,2022-11-28 00:00:00,1,NULL,NULL,108786,NULL,50200
613432,55871,13902,2325,-150,-150,USD,1878763,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108707,NULL,50200
613435,55872,13903,2325,-150,-150,USD,1880099,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108708,NULL,50200
613437,55888,13904,1495,2050,2050,USD,51880895-1,2022-12-12 00:00:00,2022-12-13 00:00:00,1,NULL,NULL,108814,NULL,50200
613439,55718,NULL,2163,2529.6,2529.6,USD,416413,2022-10-03 00:00:00,2022-10-03 00:00:00,1,NULL,NULL,108709,NULL,50100
613448,55753,13905,1550,40,40,USD,5947751,2022-09-30 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108711,NULL,50200
613449,55862,13906,2122,150,150,USD,1106838,2022-11-03 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108712,NULL,50200
613454,55957,13907,1620,1120,1120,USD,3628396,2022-12-12 00:00:00,2022-12-12 00:00:00,1,NULL,NULL,108831,NULL,50200
613470,55914,NULL,2061,3679,3679,USD,787,2022-11-14 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108716,NULL,50100
613476,55930,13909,1307,-369.77,-369.77,USD,8210 / 55930,2022-11-17 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108805,NULL,50200
613482,55920,13910,2201,-162.92,-162.92,USD,49041,2022-11-16 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108738,NULL,50200
613487,55904,13911,1802,-154.19,-154.19,USD,8185 / 55904,2022-11-17 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108875,NULL,50200
613490,55961,13912,1620,1325,1325,USD,3590937,2023-01-12 00:00:00,2023-01-12 00:00:00,1,NULL,NULL,109016,NULL,50200
613499,55890,13913,2328,-2700,-2700,USD,55890,2023-03-20 00:00:00,2023-03-20 00:00:00,1,NULL,NULL,109140,NULL,50200
613526,55963,13914,2195,700,700,USD,1647411,2022-12-06 00:00:00,2022-12-07 00:00:00,1,NULL,NULL,108799,NULL,50200
613618,55893,NULL,1298,5788.8,5788.8,USD,21936,2022-11-03 00:00:00,2022-11-23 00:00:00,1,NULL,NULL,108726,NULL,50100
613643,55910,13916,1188,-150,-150,USD,6170348204,2022-11-13 00:00:00,2022-11-13 00:00:00,1,NULL,NULL,108730,NULL,50200
613645,55917,13917,1550,-150,-150,USD,6090347,2022-11-15 00:00:00,2022-11-15 00:00:00,1,NULL,NULL,108731,NULL,50200
613664,55958,13918,1620,1040,1040,USD,3611721,2022-12-22 00:00:00,2022-12-22 00:00:00,1,NULL,NULL,108877,NULL,50200
613666,55955,13919,1550,1450,1450,USD,6144104,2022-12-14 00:00:00,2022-12-19 00:00:00,1,NULL,NULL,108852,NULL,50200
613700,55934,NULL,1645,22589,22589,USD,2025,2022-11-16 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108745,NULL,50100
613703,55922,NULL,2177,5013.21,5013.21,USD,ICTV-0286/20,2022-11-28 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108744,NULL,50100
613706,55886,NULL,2161,4184,4184,USD,55886,2022-11-28 00:00:00,2022-11-28 00:00:00,1,NULL,NULL,108735,NULL,50100
613709,55920,NULL,2201,309,309,USD,49041,2022-11-16 00:00:00,2022-11-16 00:00:00,1,NULL,NULL,108738,NULL,50100
613712,55930,NULL,1307,617.4,617.4,USD,8210 / 55930,2022-11-17 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108805,NULL,50100
613718,55931,NULL,1428,1575,1575,USD,15917,2022-11-14 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108742,NULL,50100
613721,55917,NULL,1520,6015.63,6015.63,USD,32021,2022-11-22 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108762,NULL,50100
613724,55939,NULL,2292,3600,3600,USD,42657,2022-11-18 00:00:00,2022-12-01 00:00:00,1,NULL,NULL,108752,NULL,50100
613727,55963,NULL,1318,2960,2960,USD,3154-42656,2022-11-29 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108761,NULL,50100
613735,55866,13920,1495,173.9,173.9,USD,51677855-1,2022-12-01 00:00:00,2022-12-01 00:00:00,1,NULL,NULL,108754,NULL,50200
613791,55915,NULL,2287,1960.2,1960.2,USD,166099,2022-11-15 00:00:00,2022-12-13 00:00:00,1,NULL,NULL,108816,NULL,50100
613794,55923,NULL,1725,4704,4704,USD,0003500-IN,2022-11-30 00:00:00,2022-12-07 00:00:00,1,NULL,NULL,108800,NULL,50100
613797,55875,NULL,2252,5017.6,5017.6,USD,21221241,2022-11-21 00:00:00,2022-12-05 00:00:00,1,NULL,NULL,108781,NULL,50100
613800,55877,NULL,1772,150,150,USD,RSI00041221,2022-11-30 00:00:00,2022-12-01 00:00:00,1,NULL,NULL,108753,NULL,50100
613802,55878,13921,2325,-150,-150,USD,1878727,2022-11-14 00:00:00,2022-11-14 00:00:00,1,NULL,NULL,108739,NULL,50200
613803,55904,NULL,1802,543.78,543.78,USD,8185 / 55904,2022-11-17 00:00:00,2022-11-17 00:00:00,1,NULL,NULL,108875,NULL,50100
613807,55967,13922,1550,1250,1250,USD,6195474,2022-12-09 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108823,NULL,50200
613816,55933,NULL,1420,4990.18,4990.18,USD,SR1122-66,2022-11-16 00:00:00,2022-12-07 00:00:00,1,NULL,NULL,108801,NULL,50100
613817,55933,13923,1550,-150,-150,USD,6116043,2022-11-18 00:00:00,2022-11-18 00:00:00,1,NULL,NULL,108741,NULL,50200
613823,55816,NULL,2281,3754.8,3754.8,USD,44795,2022-11-16 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108746,NULL,50100
613824,55692,13924,1844,2700,2700,USD,112922,2022-11-29 00:00:00,2022-11-30 00:00:00,1,NULL,NULL,108751,NULL,50200
613851,55188,6494,1975,30,30,USD,HDL01110FEE,2022-11-29 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108743,NULL,50300
613862,55949,13925,1550,750,750,USD,6157083,2022-12-06 00:00:00,2022-12-07 00:00:00,1,NULL,NULL,108802,NULL,50200
613880,55975,NULL,1968,-200,-200,USD,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,50100
613882,55971,13926,1550,475,475,USD,6157233,2022-12-07 00:00:00,2022-12-14 00:00:00,1,NULL,NULL,108824,NULL,50200
613915,55968,13935,1550,1250,1250,USD,6163701,2022-12-16 00:00:00,2022-12-17 00:00:00,1,NULL,NULL,108841,NULL,50200
613922,55966,13936,1177,1075,1075,USD,22791307,2022-12-15 00:00:00,2022-12-17 00:00:00,1,NULL,NULL,108842,NULL,50200
614027,55909,13938,1620,-300,-300,USD,3570591,2022-11-29 00:00:00,2022-11-29 00:00:00,1,NULL,NULL,108766,NULL,50200
614040,55902,13939,2106,-191.75,-191.75,USD,12607,2022-12-16 00:00:00,2022-12-16 00:00:00,1,NULL,NULL,108938,NULL,50200
614059,55840,13940,1177,-450,-450,USD,24343918,2023-05-24 00:00:00,2023-05-24 00:00:00,1,NULL,NULL,109519,NULL,50200
614062,55845,13941,1177,-450,-450,USD,22448833,2022-11-10 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108780,NULL,50200
614064,55846,13942,1177,-450,-450,USD,22448823,2022-11-22 00:00:00,2022-11-22 00:00:00,1,NULL,NULL,108779,NULL,50200
614082,55952,NULL,1645,10771.65,10771.65,USD,2028,2022-11-21 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108760,NULL,50100
614085,55909,NULL,2256,2241,2241,USD,PO# 8189,2022-11-30 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108759,NULL,50100
614088,55925,NULL,1904,283.2,283.2,USD,13221,2022-11-25 00:00:00,2022-12-09 00:00:00,1,NULL,NULL,108809,NULL,50100
614091,55940,NULL,2292,3464,3464,USD,43008,2022-11-28 00:00:00,2022-12-05 00:00:00,1,NULL,NULL,108782,NULL,50100
614094,55950,NULL,2081,338.4,338.4,USD,1240,2022-11-21 00:00:00,2022-12-02 00:00:00,1,NULL,NULL,108763,NULL,50100
614121,55914,13943,1188,-150,-150,USD,6170700558,2022-11-19 00:00:00,2022-11-19 00:00:00,1,NULL,NULL,108764,NULL,50200
614127,55843,13944,1177,-150,-150,USD,22448835,2022-11-21 00:00:00,2022-11-21 00:00:00,1,NULL,NULL,108767,NULL,50200
614132,55847,13946,1177,-150,-150,USD,22448830,2022-11-10 00:00:00,2022-11-10 00:00:00,1,NULL,NULL,108769,NULL,50200
