ARBatchNo,PostType,COID,NumOfItems,UserID,PostingDt,RecordDate,CPID,CheckNo,Currency,HcApplyAmt,FxApplyAmt,ExportBatchNo,PostedInAccting,DoNotExport
5663,UACASH-APP,0,1,RT,2025-08-25 00:00:00,2025-08-25 00:00:00,2316,ACH071825,USD,3800,3800,NULL,NULL,NULL
5664,UACASH-APP,0,1,RT,2025-08-25 00:00:00,2025-08-25 00:00:00,2316,ACH071825,USD,3800,3800,NULL,NULL,NULL
5665,UACASH-APP,0,1,RT,2025-08-25 00:00:00,2025-08-25 00:00:00,2316,ACH012023,USD,10,10,NULL,NULL,NULL
5666,UACASH-APP,0,1,RT,2025-08-25 00:00:00,2025-08-25 00:00:00,2316,ACH071825,USD,3790,3790,NULL,NULL,NULL
5667,UACASH-APP,0,3,RT,2025-08-25 00:00:00,2025-08-25 00:00:00,2316,ACH081525,USD,562.4,562.4,NULL,NULL,NULL
5668,POSTCASH,0,1,RT,2025-08-25 00:00:00,2025-08-26 00:00:00,1578,ACH082525,USD,4025,4025,NULL,NULL,NULL
5669,POSTCASH,0,6,RT,2025-08-27 00:00:00,2025-08-27 00:00:00,2436,ACH081325,USD,7474.6,7474.6,NULL,NULL,NULL
5670,POSTCASH,0,1,RT,2025-08-26 00:00:00,2025-08-28 00:00:00,2115,ACH082625,USD,9066.64,9066.64,NULL,NULL,NULL
5671,POSTCASH,0,4,RT,2025-08-25 00:00:00,2025-08-28 00:00:00,2035,ACH082525,USD,21243.97,21243.97,NULL,NULL,NULL
5672,UACASH-APP,0,3,RT,2025-08-28 00:00:00,2025-08-28 00:00:00,1630,ACH081925,USD,15000,15000,NULL,NULL,NULL
5673,POSTCASH,0,1,RT,2025-08-27 00:00:00,2025-08-28 00:00:00,2030,ACH082725,USD,290,290,NULL,NULL,NULL
5674,POSTCASH,0,2,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,2412,ACH082925,USD,1399.89,1399.89,NULL,NULL,NULL
5675,POSTCASH,0,1,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,2585,ACH082925,USD,10525.2,10525.2,NULL,NULL,NULL
5676,UACASH-APP,0,1,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,1114,CK 127636,USD,10925.4,10925.4,NULL,NULL,NULL
5677,UNDO-UACASH-APP,0,1,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,1114,CK 127636,USD,10925.4,10925.4,NULL,NULL,NULL
5678,UACASH-APP,0,1,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,1114,CK 127636,USD,27808.8,27808.8,NULL,NULL,NULL
5679,UACASH-APP,0,1,RT,2025-08-29 00:00:00,2025-08-29 00:00:00,1114,CK127985,USD,1381.2,1381.2,NULL,NULL,NULL
5680,POSTCASH,0,1,RT,2025-09-02 00:00:00,2025-09-02 00:00:00,2315,CK 122209,USD,262.08,262.08,NULL,NULL,NULL
5681,POSTCASH,0,3,RT,2025-08-29 00:00:00,2025-09-02 00:00:00,1712,CK VV114,USD,3076.4,3076.4,NULL,NULL,NULL
5682,POSTCASH,0,4,RT,2025-08-29 00:00:00,2025-09-02 00:00:00,1712,CK VV130,USD,5533.87,5533.87,NULL,NULL,NULL
5683,POSTCASH,0,1,RT,2025-09-02 00:00:00,2025-09-02 00:00:00,1680,70024621427,USD,250,250,NULL,NULL,NULL
5684,UACASH-APP,0,1,RT,2025-09-02 00:00:00,2025-09-02 00:00:00,1137,ACH120321,USD,0.01,0.01,NULL,NULL,NULL
5685,UACASH,0,1,RT,2025-08-28 00:00:00,2025-09-02 00:00:00,1539,ACH082825,USD,1500,1500,NULL,NULL,NULL
5686,POSTCASH,0,3,RT,2025-08-29 00:00:00,2025-09-03 00:00:00,1137,ACH082925,USD,3472.6,3472.6,NULL,NULL,NULL
5687,UACASH-APP,0,1,RT,2025-09-04 00:00:00,2025-09-04 00:00:00,2316,ACH081525,USD,3800,3800,NULL,NULL,NULL
5688,UACASH-APP,0,1,RT,2025-09-04 00:00:00,2025-09-04 00:00:00,2316,ACH081525,USD,3800,3800,NULL,NULL,NULL
5689,UACASH-APP,0,1,RT,2025-09-04 00:00:00,2025-09-04 00:00:00,2316,ACH081525,USD,3800,3800,NULL,NULL,NULL
5690,POSTCASH,0,1,RT,2025-09-03 00:00:00,2025-09-04 00:00:00,2115,ACH090325,USD,9116.36,9116.36,NULL,NULL,NULL
5691,POSTCASH,0,1,RT,2025-09-03 00:00:00,2025-09-04 00:00:00,1866,ACH090325,USD,8929.58,8929.58,NULL,NULL,NULL
5692,UACASH,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1111,ACH090525,USD,2330,2330,NULL,NULL,NULL
5693,UNDO-UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK127985,USD,1381.2,1381.2,NULL,NULL,NULL
5694,UNDO-UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK 127636,USD,27808.8,27808.8,NULL,NULL,NULL
5695,UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK 127636,USD,27808.8,27808.8,NULL,NULL,NULL
5696,UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK127985,USD,1381.2,1381.2,NULL,NULL,NULL
5697,UNDO-UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK 127636,USD,27808.8,27808.8,NULL,NULL,NULL
5698,UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK 127636,USD,27808.8,27808.8,NULL,NULL,NULL
5699,UNDO-POSTCASH,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,2041,CK 7519,USD,5125.5,5125.5,NULL,NULL,NULL
5700,POSTCASH,0,1,RT,2025-08-08 00:00:00,2025-09-05 00:00:00,2041,CK 7519,USD,5125.5,5125.5,NULL,NULL,NULL
5701,UNDO-POSTCASH,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1700,CK 27927,USD,3524.4,3524.4,NULL,NULL,NULL
5702,POSTCASH,0,1,RT,2025-08-02 00:00:00,2025-09-05 00:00:00,1700,CK 27927,USD,3524.4,3524.4,NULL,NULL,NULL
5703,UNDO-POSTCASH,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,2106,CK 31093,USD,11352,11352,NULL,NULL,NULL
5704,POSTCASH,0,1,RT,2025-08-04 00:00:00,2025-09-05 00:00:00,2106,CK 31093,USD,11352,11352,NULL,NULL,NULL
5705,UNDO-POSTCASH,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1139,2001334625,USD,130.13,130.13,NULL,NULL,NULL
5706,POSTCASH,0,1,RT,2025-08-02 00:00:00,2025-09-05 00:00:00,1139,2001334625,USD,130.13,130.13,NULL,NULL,NULL
5707,UNDO-UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK127985,USD,1381.2,1381.2,NULL,NULL,NULL
5708,UACASH-APP,0,1,RT,2025-09-05 00:00:00,2025-09-05 00:00:00,1114,CK127985,USD,1381.2,1381.2,NULL,NULL,NULL
5709,UACASH-APP,0,1,RT,2025-09-11 00:00:00,2025-09-11 00:00:00,1111,ACH090525,USD,1130,1130,NULL,NULL,NULL
5710,POSTCASH,0,8,RT,2025-09-10 00:00:00,2025-09-11 00:00:00,2452,ACH091025,USD,20042,20042,NULL,NULL,NULL
5711,POSTCASH,0,1,RT,2025-09-09 00:00:00,2025-09-11 00:00:00,2436,ACH090925,USD,7041.8,7041.8,NULL,NULL,NULL
5712,POSTCASH,0,4,RT,2025-09-12 00:00:00,2025-09-12 00:00:00,2412,ACH091225,USD,2516.54,2516.54,NULL,NULL,NULL
5713,POSTCASH,0,1,RT,2025-09-12 00:00:00,2025-09-12 00:00:00,1577,ACH091225,USD,9980,9980,NULL,NULL,NULL
5714,POSTCASH,0,3,RT,2025-09-12 00:00:00,2025-09-15 00:00:00,1137,ACH091225,USD,8570.82,8570.82,NULL,NULL,NULL
5715,POSTCASH,0,1,RT,2025-09-12 00:00:00,2025-09-16 00:00:00,1891,ACH091225,USD,3009.6,3009.6,NULL,NULL,NULL
5716,UACASH-APP,0,1,RT,2025-09-18 00:00:00,2025-09-18 00:00:00,1111,ACH090525,USD,1200,1200,NULL,NULL,NULL
5717,UACASH,0,1,RT,2025-09-12 00:00:00,2025-09-18 00:00:00,1111,ACH091225,USD,2271.5,2271.5,NULL,NULL,NULL
5718,UACASH-APP,0,2,RT,2025-09-18 00:00:00,2025-09-18 00:00:00,1111,ACH091225,USD,2271.5,2271.5,NULL,NULL,NULL
5719,POSTCASH,0,7,RT,2025-09-17 00:00:00,2025-09-18 00:00:00,2436,ACH091725,USD,8532.2,8532.2,NULL,NULL,NULL
5720,POSTCASH,0,1,RT,2025-09-16 00:00:00,2025-09-18 00:00:00,1879,ACJ091625,USD,6243.2,6243.2,NULL,NULL,NULL
5721,POSTCASH,0,3,RT,2025-09-19 00:00:00,2025-09-19 00:00:00,1111,ACH091925,USD,4086.5,4086.5,NULL,NULL,NULL
5722,POSTCASH,0,2,RT,2025-09-19 00:00:00,2025-09-19 00:00:00,1672,ACH091925,USD,10077,10077,NULL,NULL,NULL
5723,POSTCASH,0,1,RT,2025-09-19 00:00:00,2025-09-19 00:00:00,1578,ACH091925,USD,7477.2,7477.2,NULL,NULL,NULL
5724,POSTCASH,0,1,RT,2025-09-19 00:00:00,2025-09-19 00:00:00,2326,ACH091925,USD,4537.65,4537.65,NULL,NULL,NULL
5725,POSTCASH,0,1,RT,2025-09-22 00:00:00,2025-09-22 00:00:00,2106,CK 31228,USD,12660,12660,NULL,NULL,NULL
5726,POSTCASH,0,1,RT,2025-09-22 00:00:00,2025-09-22 00:00:00,2106,CK 31249,USD,12564.6,12564.6,NULL,NULL,NULL
5727,POSTCASH,0,1,RT,2025-09-22 00:00:00,2025-09-22 00:00:00,2106,CK 31227,USD,10550,10550,NULL,NULL,NULL
5728,UACASH,0,1,RT,2025-09-15 00:00:00,2025-09-22 00:00:00,1539,WIR091525,USD,1500,1500,NULL,NULL,NULL
5729,POSTCASH,0,2,RT,2025-09-23 00:00:00,2025-09-23 00:00:00,1114,CK 128413,USD,12114,12114,NULL,NULL,NULL
5730,POSTCASH,0,1,RT,2025-09-23 00:00:00,2025-09-23 00:00:00,2520,CK 331574,USD,300,300,NULL,NULL,NULL
5731,POSTCASH,0,1,RT,2025-09-23 00:00:00,2025-09-23 00:00:00,2155,CK 12242,USD,5931.68,5931.68,NULL,NULL,NULL
5732,POSTCASH,0,1,RT,2025-09-22 00:00:00,2025-09-23 00:00:00,2115,ACH092225,USD,8960.6,8960.6,NULL,NULL,NULL
5733,UACASH,0,1,RT,2025-09-22 00:00:00,2025-09-24 00:00:00,1137,ACH091925,USD,5495.16,5495.16,NULL,NULL,NULL
5734,UACASH-APP,0,3,RT,2025-09-24 00:00:00,2025-09-24 00:00:00,1137,ACH091925,USD,5495.16,5495.16,NULL,NULL,NULL
5735,POSTCASH,0,2,RT,2025-09-11 00:00:00,2025-09-25 00:00:00,1299,WIR091125,USD,18244.07,18244.07,NULL,NULL,NULL
5736,POSTCASH,0,1,RT,2025-09-26 00:00:00,2025-09-26 00:00:00,2585,ACH092625,USD,8270,8270,NULL,NULL,NULL
5737,POSTCASH,0,1,RT,2025-09-26 00:00:00,2025-09-26 00:00:00,2412,ACH092625,USD,3626.4,3626.4,NULL,NULL,NULL
5738,POSTCASH,0,1,RT,2025-09-26 00:00:00,2025-09-26 00:00:00,2115,ACH092625,USD,8965.22,8965.22,NULL,NULL,NULL
5739,POSTCASH,0,1,RT,2025-09-25 00:00:00,2025-09-26 00:00:00,1866,ACH092525,USD,8261.5,8261.5,NULL,NULL,NULL
5740,POSTCASH,0,1,RT,2025-09-26 00:00:00,2025-09-26 00:00:00,1891,ACH092625,USD,1086.72,1086.72,NULL,NULL,NULL
5741,POSTCASH,0,7,RT,2025-09-26 00:00:00,2025-09-26 00:00:00,1137,ACH092625,USD,15926.05,15926.05,NULL,NULL,NULL
5742,POSTCASH,0,1,RT,2025-09-29 00:00:00,2025-09-29 00:00:00,1680,7002505112,USD,250,250,NULL,NULL,NULL
5743,POSTCASH,0,1,RT,2025-09-29 00:00:00,2025-09-29 00:00:00,1785,CK 7693,USD,250,250,NULL,NULL,NULL
5744,POSTCASH,0,1,RT,2025-09-29 00:00:00,2025-09-29 00:00:00,1565,CK 8995,USD,5925.35,5925.35,NULL,NULL,NULL
5745,POSTCASH,0,1,RT,2025-09-29 00:00:00,2025-10-01 00:00:00,1870,ACH092925,USD,8661.6,8661.6,NULL,NULL,NULL
5746,POSTCASH,0,1,RT,2025-10-01 00:00:00,2025-10-01 00:00:00,1866,ACH100125,USD,9210.74,9210.74,NULL,NULL,NULL
5747,POSTCASH,0,2,RT,2025-09-29 00:00:00,2025-10-01 00:00:00,2436,ACH092925,USD,9582.2,9582.2,NULL,NULL,NULL
5748,POSTCASH,0,3,RT,2025-10-01 00:00:00,2025-10-01 00:00:00,2436,ACH100125,USD,5035.4,5035.4,NULL,NULL,NULL
5749,POSTCASH,0,5,RT,2025-10-03 00:00:00,2025-10-03 00:00:00,1137,ACH100325,USD,10530.3,10530.3,NULL,NULL,NULL
5750,POSTCASH,0,1,RT,2025-10-03 00:00:00,2025-10-03 00:00:00,2114,ACH100325,USD,5501.55,5501.55,NULL,NULL,NULL
5751,UACASH,0,1,RT,2025-09-23 00:00:00,2025-10-07 00:00:00,1539,ACH092325,USD,1500,1500,NULL,NULL,NULL
5752,POSTCASH,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1577,ACH100325,USD,8837.6,8837.6,NULL,NULL,NULL
5753,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH072425,USD,1250,1250,NULL,NULL,NULL
5754,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH080425,USD,1500,1500,NULL,NULL,NULL
5755,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH081425,USD,1500,1500,NULL,NULL,NULL
5756,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH082125,USD,1500,1500,NULL,NULL,NULL
5757,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH082825,USD,1500,1500,NULL,NULL,NULL
5758,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,WIR091525,USD,1500,1500,NULL,NULL,NULL
5759,UACASH-APP,0,1,RT,2025-10-08 00:00:00,2025-10-08 00:00:00,1539,ACH092325,USD,1500,1500,NULL,NULL,NULL
5760,POSTCASH,0,1,RT,2025-10-10 00:00:00,2025-10-10 00:00:00,1292,CK 3100,USD,8551.9,8551.9,NULL,NULL,NULL
5761,POSTCASH,0,1,RT,2025-10-10 00:00:00,2025-10-10 00:00:00,2106,CK 31286,USD,13124.2,13124.2,NULL,NULL,NULL
5762,POSTCASH,0,1,RT,2025-10-08 00:00:00,2025-10-10 00:00:00,2585,ACH100825,USD,3624,3624,NULL,NULL,NULL
5763,POSTCASH,0,1,RT,2025-10-07 00:00:00,2025-10-10 00:00:00,1539,WIR100725,USD,1500,1500,NULL,NULL,NULL
5764,POSTCASH,0,6,RT,2025-10-10 00:00:00,2025-10-10 00:00:00,1137,ACH101025,USD,8785.92,8785.92,NULL,NULL,NULL
5765,POSTCASH,0,2,RT,2025-10-10 00:00:00,2025-10-10 00:00:00,1577,ACH101025,USD,10570,10570,NULL,NULL,NULL
5766,POSTCASH,0,4,RT,2025-10-09 00:00:00,2025-10-10 00:00:00,2035,ACH100925,USD,21611.1,21611.1,NULL,NULL,NULL
5767,POSTCASH,0,2,RT,2025-10-16 00:00:00,2025-10-17 00:00:00,2452,ACH101625,USD,3927,3927,NULL,NULL,NULL
5768,POSTCASH,0,1,RT,2025-10-15 00:00:00,2025-10-17 00:00:00,2115,ACH101525,USD,9179.94,9179.94,NULL,NULL,NULL
5769,POSTCASH,0,1,RT,2025-10-15 00:00:00,2025-10-17 00:00:00,2115,ACH101525,USD,8595.4,8595.4,NULL,NULL,NULL
5770,POSTCASH,0,1,RT,2025-10-15 00:00:00,2025-10-17 00:00:00,2412,ACH101525,USD,702.81,702.81,NULL,NULL,NULL
5771,POSTCASH,0,1,RT,2025-10-17 00:00:00,2025-10-17 00:00:00,2412,ACH101725,USD,1862.82,1862.82,NULL,NULL,NULL
5772,POSTCASH,0,2,RT,2025-10-17 00:00:00,2025-10-17 00:00:00,1577,ACH101725,USD,21192,21192,NULL,NULL,NULL
5773,POSTCASH,0,2,RT,2025-10-17 00:00:00,2025-10-17 00:00:00,1111,ACH101725,USD,2211.5,2211.5,NULL,NULL,NULL
5774,POSTCASH,0,2,RT,2025-10-17 00:00:00,2025-10-17 00:00:00,1137,ACH101725,USD,8226.8,8226.8,NULL,NULL,NULL
5775,POSTCASH,0,1,RT,2025-10-14 00:00:00,2025-10-17 00:00:00,2105,ACH101425,USD,970,970,NULL,NULL,NULL
5776,POSTCASH,0,4,RT,2025-10-17 00:00:00,2025-10-17 00:00:00,1114,CK 128661,USD,33485.9,33485.9,NULL,NULL,NULL
5777,POSTCASH,0,2,RT,2025-10-20 00:00:00,2025-10-20 00:00:00,2105,ACH102025,USD,2059.2,2059.2,NULL,NULL,NULL
5778,POSTCASH,0,1,RT,2025-10-20 00:00:00,2025-10-20 00:00:00,2030,ACH102025,USD,2822.18,2822.18,NULL,NULL,NULL
5779,POSTCASH,0,1,RT,2025-10-21 00:00:00,2025-10-22 00:00:00,1869,ACH102125,USD,7113.4,7113.4,NULL,NULL,NULL
5780,POSTCASH,0,1,RT,2025-10-23 00:00:00,2025-10-24 00:00:00,2585,ACH102325,USD,7560,7560,NULL,NULL,NULL
5781,POSTCASH,0,1,RT,2025-10-24 00:00:00,2025-10-24 00:00:00,2585,ACH102425,USD,7232.4,7232.4,NULL,NULL,NULL
5782,POSTCASH,0,1,RT,2025-10-24 00:00:00,2025-10-24 00:00:00,1111,ACH102425,USD,428.5,428.5,NULL,NULL,NULL
5783,POSTCASH,0,1,RT,2025-10-24 00:00:00,2025-10-24 00:00:00,2030,ACH102425,USD,3750,3750,NULL,NULL,NULL
5784,POSTCASH,0,3,RT,2025-10-24 00:00:00,2025-10-24 00:00:00,1137,ACH102425,USD,3877.17,3877.17,NULL,NULL,NULL
5785,POSTCASH,0,5,RT,2025-10-24 00:00:00,2025-10-24 00:00:00,1577,ACH102425,USD,50886.75,50886.75,NULL,NULL,NULL
5786,POSTCASH,0,1,RT,2025-10-23 00:00:00,2025-10-24 00:00:00,2442,ACH102325,USD,11734.27,11734.27,NULL,NULL,NULL
5787,POSTCASH,0,1,RT,2025-10-22 00:00:00,2025-10-24 00:00:00,2354,ACH102225,USD,447.5,447.5,NULL,NULL,NULL
5788,POSTCASH,0,1,RT,2025-10-28 00:00:00,2025-10-28 00:00:00,2115,ACH102825,USD,4415.62,4415.62,NULL,NULL,NULL
5789,POSTCASH,0,1,RT,2025-10-28 00:00:00,2025-10-28 00:00:00,1879,ACH102825,USD,6266.2,6266.2,NULL,NULL,NULL
5790,POSTCASH,0,1,RT,2025-10-28 00:00:00,2025-10-28 00:00:00,1578,ACH102825,USD,7023.6,7023.6,NULL,NULL,NULL
5791,POSTCASH,0,6,RT,2025-10-28 00:00:00,2025-10-28 00:00:00,2436,ACH102825,USD,39895.29,39895.29,NULL,NULL,NULL
5792,POSTCASH,0,3,RT,2025-10-30 00:00:00,2025-10-30 00:00:00,2520,CK 333230,USD,900,900,NULL,NULL,NULL
5793,POSTCASH,0,1,RT,2025-10-30 00:00:00,2025-10-30 00:00:00,2482,CK 134282,USD,2903.75,2903.75,NULL,NULL,NULL
5794,POSTCASH,0,1,RT,2025-10-30 00:00:00,2025-10-30 00:00:00,1466,CK 13964,USD,9455,9455,NULL,NULL,NULL
5795,POSTCASH,0,1,RT,2025-10-30 00:00:00,2025-10-30 00:00:00,2106,CK 31310,USD,11605,11605,NULL,NULL,NULL
5796,POSTCASH,0,2,RT,2025-10-30 00:00:00,2025-10-30 00:00:00,2155,CK 12295,USD,14326.2,14326.2,NULL,NULL,NULL
5797,POSTCASH,0,5,RT,2025-10-31 00:00:00,2025-10-31 00:00:00,2452,ACH103125,USD,10444,10444,NULL,NULL,NULL
5798,POSTCASH,0,4,RT,2025-10-31 00:00:00,2025-10-31 00:00:00,1137,ACH103125,USD,10746.98,10746.98,NULL,NULL,NULL
5799,POSTCASH,0,2,RT,2025-10-31 00:00:00,2025-10-31 00:00:00,2585,ACH103125,USD,19008.2,19008.2,NULL,NULL,NULL
5800,POSTCASH,0,1,RT,2025-10-30 00:00:00,2025-10-31 00:00:00,1870,ACH103025,USD,7672.8,7672.8,NULL,NULL,NULL
5801,UACASH,0,1,RT,2025-10-30 00:00:00,2025-11-05 00:00:00,2041,CK 7570,USD,2419.64,2419.64,NULL,NULL,NULL
5802,POSTCASH,0,2,RT,2025-11-05 00:00:00,2025-11-05 00:00:00,1782,CK 50015,USD,245,245,NULL,NULL,NULL
5803,POSTCASH,0,1,RT,2025-11-03 00:00:00,2025-11-05 00:00:00,2181,ACH110325,USD,350,350,NULL,NULL,NULL
5804,POSTCASH,0,2,RT,2025-11-04 00:00:00,2025-11-05 00:00:00,1869,ACH110425,USD,15940.32,15940.32,NULL,NULL,NULL
5805,POSTCASH,0,1,RT,2025-11-03 00:00:00,2025-11-05 00:00:00,2105,ACH110325,USD,1233.6,1233.6,NULL,NULL,NULL
5806,POSTCASH,0,1,RT,2025-11-04 00:00:00,2025-11-05 00:00:00,2115,ACH110425,USD,9081.38,9081.38,NULL,NULL,NULL
5807,POSTCASH,0,2,RT,2025-11-10 00:00:00,2025-11-11 00:00:00,2412,ACH111025,USD,2986.38,2986.38,NULL,NULL,NULL
5808,POSTCASH,0,4,RT,2025-11-07 00:00:00,2025-11-11 00:00:00,1137,ACH110725,USD,5205.2,5205.2,NULL,NULL,NULL
5809,UACASH-APP,0,2,RT,2025-11-11 00:00:00,2025-11-11 00:00:00,2041,CK 7570,USD,2419.64,2419.64,NULL,NULL,NULL
5810,UACASH-APP,0,1,RT,2025-11-11 00:00:00,2025-11-11 00:00:00,2316,ACH081525,USD,3800,3800,NULL,NULL,NULL
5811,POSTCASH,0,2,RT,2025-11-14 00:00:00,2025-11-14 00:00:00,1577,ACH111425,USD,14103.55,14103.55,NULL,NULL,NULL
5812,POSTCASH,0,7,RT,2025-11-13 00:00:00,2025-11-14 00:00:00,2436,ACH111325,USD,20853.42,20853.42,NULL,NULL,NULL
5813,POSTCASH,0,1,RT,2025-11-13 00:00:00,2025-11-14 00:00:00,2585,ACH111325,USD,6370,6370,NULL,NULL,NULL
5814,POSTCASH,0,1,RT,2025-11-13 00:00:00,2025-11-14 00:00:00,2481,ACH111325,USD,5914.24,5914.24,NULL,NULL,NULL
5815,POSTCASH,0,6,RT,2025-11-14 00:00:00,2025-11-14 00:00:00,1137,ACH111425,USD,12560.98,12560.98,NULL,NULL,NULL
5816,POSTCASH,0,1,RT,2025-11-07 00:00:00,2025-11-14 00:00:00,1111,ACH110725,USD,4925.45,4925.45,NULL,NULL,NULL
5817,POSTCASH,0,2,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,1114,CK 128837,USD,15121.8,15121.8,NULL,NULL,NULL
5818,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,2155,CK 12350,USD,6366.72,6366.72,NULL,NULL,NULL
5819,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,1680,7002585153,USD,250,250,NULL,NULL,NULL
5820,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,1108,CK 221215,USD,4538.25,4538.25,NULL,NULL,NULL
5821,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,2106,CK 31385,USD,8320,8320,NULL,NULL,NULL
5822,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,1565,CK 9316,USD,4513.6,4513.6,NULL,NULL,NULL
5823,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-17 00:00:00,2106,CK 31362,USD,11605,11605,NULL,NULL,NULL
5824,POSTCASH,0,1,RT,2025-11-17 00:00:00,2025-11-19 00:00:00,2105,ACH111725,USD,7777,7777,NULL,NULL,NULL
5825,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,1111,ACH112125,USD,2277,2277,NULL,NULL,NULL
5826,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,2588,ACH112125,USD,4091.6,4091.6,NULL,NULL,NULL
5827,POSTCASH,0,6,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,1137,ACH112125,USD,14250.64,14250.64,NULL,NULL,NULL
5828,POSTCASH,0,1,RT,2025-11-20 00:00:00,2025-11-21 00:00:00,1299,WIR112025,USD,10045.75,10045.75,NULL,NULL,NULL
5829,POSTCASH,0,1,RT,2025-11-20 00:00:00,2025-11-21 00:00:00,1870,ACH112025,USD,8074.8,8074.8,NULL,NULL,NULL
5830,POSTCASH,0,3,RT,2025-11-19 00:00:00,2025-11-21 00:00:00,2452,ACH111925,USD,6615,6615,NULL,NULL,NULL
5831,POSTCASH,0,1,RT,2025-11-19 00:00:00,2025-11-21 00:00:00,2030,ACH111925,USD,3750,3750,NULL,NULL,NULL
5832,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,1474,CK 44659,USD,4350,4350,NULL,NULL,NULL
5833,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,2502,CK 28120,USD,3143.4,3143.4,NULL,NULL,NULL
5834,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,2106,CK 31404,USD,14145,14145,NULL,NULL,NULL
5835,POSTCASH,0,1,RT,2025-11-21 00:00:00,2025-11-21 00:00:00,2106,CK 31386,USD,8439.2,8439.2,NULL,NULL,NULL
5836,POSTCASH,0,2,RT,2025-11-25 00:00:00,2025-11-25 00:00:00,1114,CK 128948,USD,14355,14355,NULL,NULL,NULL
5837,POSTCASH,0,4,RT,2025-11-24 00:00:00,2025-11-25 00:00:00,2412,ACH112425,USD,3260.69,3260.69,NULL,NULL,NULL
5838,POSTCASH,0,1,RT,2025-11-25 00:00:00,2025-11-26 00:00:00,1863,ACH112525,USD,400,400,NULL,NULL,NULL
5839,POSTCASH,0,2,RT,2025-11-17 00:00:00,2025-12-01 00:00:00,1139,2001428315,USD,714.21,714.21,NULL,NULL,NULL
5840,POSTCASH,0,2,RT,2025-12-01 00:00:00,2025-12-01 00:00:00,1114,CK 129148,USD,15269.4,15269.4,NULL,NULL,NULL
5841,POSTCASH,0,1,RT,2025-12-01 00:00:00,2025-12-01 00:00:00,1561,AK 87402,USD,4313.5,4313.5,NULL,NULL,NULL
5842,POSTCASH,0,1,RT,2025-12-01 00:00:00,2025-12-01 00:00:00,2629,CK 2484,USD,1943.8,1943.8,NULL,NULL,NULL
5843,POSTCASH,0,1,RT,2025-11-26 00:00:00,2025-12-01 00:00:00,2582,ACH112625,USD,15960,15960,NULL,NULL,NULL
5844,POSTCASH,0,4,RT,2025-11-28 00:00:00,2025-12-01 00:00:00,1137,ACH112825,USD,12389.8,12389.8,NULL,NULL,NULL
5845,POSTCASH,0,1,RT,2025-12-01 00:00:00,2025-12-01 00:00:00,1869,ACH120125,USD,10821.16,10821.16,NULL,NULL,NULL
